id,Longitude,Latitude,vs30,epiazimuth,mu_logIM,tau_logIM,phi_logIM,BuildingClass,DamageState
15,13.399648125497016,42.35343514421933,455.22208,179.9448476563972,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,1
16,13.3952816,42.351941488481565,498.50095,174.95988891717502,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
17,13.409138758233391,42.362787290595165,455.15997,195.43681386003544,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,0
18,13.468412677514412,42.35932115937471,428.30173,256.4213277182824,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
19,13.394238168154798,42.35199014597642,440.79144,174.2294723332639,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,1
20,13.34391276170139,42.34200958623409,461.61185,145.24070908667932,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
21,13.398266473117186,42.35040823001676,454.35764,175.6998561158295,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,1
22,13.279172200000003,42.39332989425883,472.5373,161.35009511783858,-0.6911273820321209,0.5019635502727019,0.6677496769682731,A,3
23,13.457921693436813,42.39602039645635,462.56107,234.23582386811063,-0.5946313064579105,0.5019635502727019,0.6677496769682731,A,2
24,13.477187614790038,42.32665613195056,291.1554,305.26836289761826,-0.4660615367682223,0.5019635502727019,0.6677496769682731,A,2
25,13.422254780481913,42.339924979145145,551.5197,193.30671715280062,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,1
26,13.461147000000002,42.3188605884527,371.37045,323.82721245038346,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
27,13.389786999999991,42.35956838848819,451.20157,177.9818029729106,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
28,13.495719589337188,42.32682918881736,371.37045,306.41889359012043,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
29,13.3957514,42.342884688473646,471.65158,164.3412582107822,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
30,13.312511923219132,42.3522654611286,451.15405,147.56692576605792,-0.5709245762935342,0.5019635502727019,0.6677496769682731,A,2
31,13.294285427784605,42.37771954028123,496.6547,157.6197846543834,-0.5936680844814896,0.5019635502727019,0.6677496769682731,A,3
32,13.410359772109908,42.35867823995337,455.25928,194.12240918781703,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,1
33,13.395882,42.34884028847883,536.0559,172.0520405845183,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
34,13.416352799999997,42.32385648845703,448.9341,129.24609264540828,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
35,13.51973704603924,42.37743190249248,435.3471,270.07233784751963,-0.7158223975129346,0.5019635502727019,0.6677496769682731,A,2
36,13.45938420722486,42.36451252672743,427.67313,245.58298530951112,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
37,13.39431435673036,42.35334351536414,501.82816,175.6388532286892,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
38,13.453764389647128,42.33830880076656,448.81265,266.87210038898,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
39,13.41090589944093,42.327653642780206,450.03345,142.50003657976504,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,1
40,13.463546452360362,42.36527373371258,433.94858,248.5597535797507,-0.5650794014485189,0.5019635502727019,0.6677496769682731,A,2
41,13.400989224554772,42.34715263308462,453.20468,174.26354961254174,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
42,13.301900344947152,42.33317882685673,467.91635,135.37771763328453,-0.6320349666477103,0.5019635502727019,0.6677496769682731,A,3
43,13.375535899999996,42.360116688488695,407.00665,170.2945080356676,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
44,13.4095472,42.33410448846597,449.31064,160.10348657798818,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
45,13.418756287982522,42.39780611169054,441.00125,211.7883479551246,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
46,13.476177648543224,42.3553476417153,428.39224,265.3986435121733,-0.5651907295857119,0.5019635502727019,0.6677496769682731,A,3
47,13.449403696365785,42.363678981669096,394.83755,236.866097104007,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
48,13.35070851124424,42.33138869512991,410.25555,136.87204067397573,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
49,13.3921178,42.35671439424284,450.7585,177.17382752910288,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
50,13.401008500000003,42.36429918849234,456.60916,189.494491216489,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
51,13.39370289112645,42.3489346986172,494.38168,170.54182625784318,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,0
52,13.296699711467552,42.315541310082814,464.53128,125.17573264204418,-0.7159645318321799,0.5019635502727019,0.6677496769682731,A,2
53,13.473368887276958,42.35915069141087,452.20898,260.209926536515,-0.5654581803730032,0.5019635502727019,0.6677496769682731,A,1
54,13.464378784503252,42.362894833441,397.6335,250.68736604593335,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
55,13.495197890070648,42.39094018892371,411.57858,254.3611987364123,-0.6820784080353742,0.5019635502727019,0.6677496769682731,A,1
56,13.401738699999996,42.349123688479104,453.53436,177.2797689555788,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
57,13.396041599999997,42.353544394241474,454.05942,177.13845897711826,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
58,13.389647500000002,42.36088389424467,452.10803,178.92333446901705,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,1
59,13.408715286474369,42.35529876425704,453.91913,190.0460368584562,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,0
60,13.3904631,42.35837248848718,450.9908,177.45510371448364,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
61,13.334553499999997,42.36763748849519,452.77444,160.89845522899827,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
62,13.390712011006228,42.36250411815296,452.64328,180.83728523292882,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
63,13.396148999999996,42.35174448848132,453.7784,175.42239194524376,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
64,13.337334402622451,42.36753745840424,451.7007,161.56717381251593,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
65,13.431578900000009,42.34830548847838,553.76483,217.36514260591935,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,1
66,13.316030160540882,42.39861068949389,453.7784,170.75603174674518,-0.6179058345496821,0.5019635502727019,0.6677496769682731,A,2
67,13.22778095606523,42.40490481762826,460.11157,158.073046193447,-0.9609028534574682,0.5019635502727019,0.6677496769682731,A,1
68,13.3997986,42.34954379423973,455.14755,176.03582111095938,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,0
69,13.357631811757726,42.32745226536138,428.13278,133.49183109257763,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,0
70,13.440077345632336,42.3042437323607,502.7996,25.194522352119407,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,0
71,13.3969074,42.35210429424088,454.307,176.38572364088543,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,0
72,13.33961480241268,42.37152966896348,450.67624,164.49605844730786,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
73,13.22755349214876,42.40518324251768,426.06876,158.12860421391457,-0.9632543184341013,0.5019635502727019,0.6677496769682731,A,3
74,13.508048819362344,42.41598615375665,437.21674,250.96768720841152,-0.8483250553409813,0.5019635502727019,0.6677496769682731,A,3
75,13.449187724871562,42.36413834715968,422.74014,236.47394740265275,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
76,13.521435154658947,42.37746307271149,470.07043,270.6011224942852,-0.7224357234451761,0.5019635502727019,0.6677496769682731,A,2
77,13.440244389721109,42.30505164348239,521.5508,24.24885426729088,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
78,13.413312999999995,42.35301978848251,455.07913,193.24017077946087,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
79,13.457594817205342,42.36710496295696,427.40698,242.74574245240393,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,0
80,13.495071709084495,42.390854160806015,411.57858,254.3413131338957,-0.6813020262034075,0.5019635502727019,0.6677496769682731,A,3
81,13.241093897284776,42.40230916415311,432.59836,158.8953569885852,-0.8840076615917533,0.5019635502727019,0.6677496769682731,A,1
82,13.402602100000008,42.35254478848203,454.97943,181.67876941923993,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
83,13.391398644535473,42.36609682434218,453.36658,183.76152788809736,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,1
84,13.340699575078252,42.41949086126789,458.88544,184.41246663264968,-0.6385559229323189,0.5019635502727019,0.6677496769682731,A,2
85,13.492919214812348,42.328643828372,371.37045,303.9249407152174,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,0
86,13.398182699999998,42.35796048848681,453.5279,182.74126177610873,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
87,13.414331796726556,42.39885975208141,411.57858,209.46570695692458,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,1
88,13.398508211870023,42.35040008833463,454.35764,175.8906395992945,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
89,13.39252951996128,42.3603639587074,452.71545,180.46221243937003,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,1
90,13.305055971506244,42.324488073574784,469.13214,130.2641534593888,-0.6518037382663318,0.5019635502727019,0.6677496769682731,A,3
91,13.348494927421967,42.37873799107943,451.8948,171.17149824785423,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
92,13.362193009531484,42.326757960804,434.5967,132.9606921440975,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,0
93,13.509438664084444,42.35663712833821,455.7176,279.87705530242744,-0.6096633968293171,0.5019635502727019,0.6677496769682731,A,3
94,13.493236598372636,42.39055608890892,459.39648,253.66203004203135,-0.6738523779355152,0.5019635502727019,0.6677496769682731,A,0
95,13.43010199104372,42.30331793765766,518.6875,45.94679966381085,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,0
96,13.458220602073444,42.397004499177655,464.48593,234.21331384433955,-0.5974422003819061,0.5019635502727019,0.6677496769682731,A,0
97,13.397002000000004,42.350965188480735,454.3513,175.27558832921852,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,1
98,13.372693596590498,42.36301749200086,406.89124,171.1185976565228,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
99,13.422150166686752,42.308198531597576,561.37726,66.95160807174716,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,0
100,13.234576229454914,42.41182780057623,448.54282,160.91284098145036,-0.9610052417624089,0.5019635502727019,0.6677496769682731,A,3
101,13.410759937980066,42.32078830117022,491.80322,118.89302977164408,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
102,13.3969967829714,42.34936623355908,454.6916,173.5201701961484,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
103,13.30742020411551,42.35216130106717,451.16086,146.8381190719083,-0.5764796833512386,0.5019635502727019,0.6677496769682731,A,3
104,13.323192518823207,42.326332847418215,463.61664,131.6072593785476,-0.5988920090596156,0.5019635502727019,0.6677496769682731,A,2
105,13.468331833816784,42.36212626995249,432.30365,254.29061945715193,-0.5651687123366184,0.5019635502727019,0.6677496769682731,A,1
106,13.324826437914812,42.35158928259264,451.59326,148.98982872243835,-0.5651497595881414,0.5019635502727019,0.6677496769682731,A,3
107,13.398552900000002,42.34791358847801,454.97943,173.09419936543804,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
108,13.29641525377988,42.37457675832806,416.2536,156.5765220303519,-0.5835436432043178,0.5019635502727019,0.6677496769682731,A,2
109,13.402068253674342,42.35769257195336,453.2954,185.73116836610103,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
110,13.282353677182924,42.37440226021207,476.932,154.32641384821306,-0.615397230165106,0.5019635502727019,0.6677496769682731,A,0
111,13.45424064812716,42.36776219259103,459.35007,239.61402925460249,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
112,13.34706411336388,42.41403761172999,458.316,184.74994604636618,-0.6056649854284057,0.5019635502727019,0.6677496769682731,A,1
113,13.475556423156274,42.3571770094732,445.99005,263.3584679693136,-0.5654480898731847,0.5019635502727019,0.6677496769682731,A,3
114,13.303009219628253,42.32247604841043,469.45486,129.06131216140693,-0.6656500351337912,0.5019635502727019,0.6677496769682731,A,3
115,13.507117662042996,42.416651259269976,434.45267,250.4713257658177,-0.8475339124885684,0.5019635502727019,0.6677496769682731,A,1
116,13.3959777,42.3414830884724,451.37082,162.4686669037385,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
117,13.345742753122316,42.36626475893636,539.02734,163.17840037356734,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
118,13.475630487817604,42.35636087277876,455.14786,264.1214782992794,-0.5652795958804184,0.5019635502727019,0.6677496769682731,A,2
119,13.519516293209454,42.37780119428214,435.3471,269.80612196262496,-0.7165675084367386,0.5019635502727019,0.6677496769682731,A,2
120,13.52010538861246,42.37958862184838,421.37854,269.0729816890752,-0.7265676940668759,0.5019635502727019,0.6677496769682731,A,2
121,13.457180409024522,42.395774603702655,463.32584,233.87197700506493,-0.5926764192840556,0.5019635502727019,0.6677496769682731,A,3
122,13.339509804292357,42.36963491272537,508.94736,163.38557798279334,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
123,13.43073269848562,42.35699332140529,456.88516,216.95581513403664,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,1
124,13.439910306443933,42.30343582034239,426.35745,26.073239492826133,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,1
125,13.325974041018346,42.35263617751755,451.47205,149.85158230422348,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
126,13.39810725503138,42.35402941880111,455.048,179.2357316712825,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,0
127,13.454033586919682,42.397961376885135,465.9258,231.76149038901946,-0.5914224569834144,0.5019635502727019,0.6677496769682731,A,3
128,13.397917963827831,42.34852165325612,454.6099,173.29119289226048,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
129,13.332467710833477,42.38686118517036,407.25452,170.1819223871184,-0.5687453541311622,0.5019635502727019,0.6677496769682731,A,2
130,13.344909299999989,42.3829495885086,436.56543,172.10126810747727,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
131,13.423780978900623,42.35614466623827,458.2464,207.8967762739399,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
132,13.228032606077218,42.40507754371205,460.11157,158.1529987386172,-0.9603951127940242,0.5019635502727019,0.6677496769682731,A,3
133,13.458882405403225,42.39797617505529,467.22174,234.38847468604638,-0.6011107285045653,0.5019635502727019,0.6677496769682731,A,1
134,13.353266784905218,42.37740449345771,536.87976,172.1206881451372,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,1
135,13.318665011496009,42.400241512853526,453.69507,172.01737071880746,-0.6179026616456105,0.5019635502727019,0.6677496769682731,A,2
136,13.396218800000009,42.3381524884695,449.66296,157.3967554086886,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,1
137,13.47786065870129,42.353029681645246,427.9945,268.6854764428321,-0.5651013099367949,0.5019635502727019,0.6677496769682731,A,3
138,13.445548600000006,42.30784108844306,498.149,10.16597997994279,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
139,13.40292462545395,42.35784448847765,453.97656,186.59215555896628,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
140,13.339812441663458,42.41879709497864,449.91776,183.9546451791208,-0.6379871549599728,0.5019635502727019,0.6677496769682731,A,3
141,13.235026289572057,42.411180692609726,456.01584,160.7832696622429,-0.9556298190834864,0.5019635502727019,0.6677496769682731,A,1
142,13.398420596043264,42.34669680451688,507.05,171.49498961093957,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,1
143,13.39311984824085,42.35148538450715,472.9161,172.89620398254237,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
144,13.396036415926448,42.362415489158174,453.84885,184.48032845756052,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
145,13.41322954053184,42.40079526174212,411.57858,209.1369975947016,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
146,13.3953159,42.3536420942415,509.9307,176.67810461166175,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
147,13.367626209699008,42.3677063820009,451.83466,172.05676680283318,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
148,13.451694580418335,42.33810844236995,448.90555,264.2625335464225,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
149,13.236802468818317,42.4104007039914,467.93674,160.7830791043969,-0.9434806287864219,0.5019635502727019,0.6677496769682731,A,0
150,13.505665706196025,42.416701670171605,440.371,249.96397204692954,-0.8413831123219798,0.5019635502727019,0.6677496769682731,A,0
151,13.392683022594126,42.354483120581484,543.14954,175.5496338468201,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,0
152,13.339651377670291,42.41807931554363,459.75873,183.7000469386968,-0.6355803592201829,0.5019635502727019,0.6677496769682731,A,3
153,13.403102890137957,42.36100231240536,455.17242,189.046592329497,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,0
154,13.396834799999992,42.350627888480375,454.3513,174.78233804616337,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,1
155,13.313111353232957,42.35215538960157,451.1812,147.58459738954804,-0.5705081883456468,0.5019635502727019,0.6677496769682731,A,2
156,13.344417816118064,42.36639906441352,490.23047,162.86743103433406,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
157,13.473024496069105,42.35527541884968,428.01736,263.2916337862081,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,1
158,13.395127890505666,42.3484347811134,524.6535,171.01263805311123,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
159,13.390486300000005,42.3471923942387,589.8093,166.33118443135118,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
160,13.49737969839592,42.39303414615247,411.57858,254.4590089417295,-0.6982728327624171,0.5019635502727019,0.6677496769682731,A,2
161,13.285178117837496,42.39509977825875,490.6936,163.02824834731325,-0.681829068873392,0.5019635502727019,0.6677496769682731,A,1
162,13.460976555449728,42.36481951441769,440.3188,246.74484101886054,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
163,13.400280899999997,42.35346489424143,455.2717,180.51167944813722,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
164,13.406660347814498,42.355368153031534,453.85522,188.05714381337714,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,1
165,13.39655397093776,42.35010430686705,454.1929,173.99218480837118,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
166,13.340408293023568,42.41642729568473,474.66782,183.4372935778407,-0.6275807004592071,0.5019635502727019,0.6677496769682731,A,3
167,13.285272363910966,42.32793654106823,453.9957,132.0391867757781,-0.7061777798345853,0.5019635502727019,0.6677496769682731,A,2
168,13.3951819,42.35171508848134,465.8367,174.65124444460025,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
169,13.4641764,42.31898278845276,371.37045,322.2278747593166,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,1
170,13.343822540519373,42.368768988550286,384.36423,164.1266262574519,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
171,13.39624150833044,42.3596063455531,453.86163,182.55322865776083,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,0
172,13.493071376655898,42.32918096711847,371.37045,303.25476177438486,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
173,13.506234001715706,42.41397009023422,474.48557,250.90963182003713,-0.8303274766205043,0.5019635502727019,0.6677496769682731,A,1
174,13.426146264106531,42.30824364396248,523.6086,57.87967469302936,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,0
175,13.366930953837684,42.36610249882858,450.6831,170.6934507532593,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,0
176,13.459520055934387,42.39641761529826,475.25595,235.0344033977064,-0.5987443917746575,0.5019635502727019,0.6677496769682731,A,3
177,13.284045321170709,42.34542223918821,462.93768,140.98201701920544,-0.6435710151003874,0.5019635502727019,0.6677496769682731,A,1
178,13.46313192484477,42.36438398634267,415.42026,248.7559486759028,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
179,13.50466095780246,42.416103777761535,454.4867,249.77940857999084,-0.8340020729195902,0.5019635502727019,0.6677496769682731,A,1
180,13.402492199999996,42.34646868847683,452.17444,174.77906074990744,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,1
181,13.474204667453792,42.35894112449072,452.7558,260.9601390252634,-0.5656088332431618,0.5019635502727019,0.6677496769682731,A,2
182,13.4760515714825,42.35526158633586,428.39224,265.39359830805216,-0.5651639046655498,0.5019635502727019,0.6677496769682731,A,3
183,13.310177618526785,42.349449507205215,454.70303,145.61963032295455,-0.5768714524119228,0.5019635502727019,0.6677496769682731,A,3
184,13.431095340932574,42.35698099182172,456.88516,217.4192458712037,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,1
185,13.338582000000008,42.38475599425509,407.1761,170.9905338029498,-0.5652647440178732,0.5019635502727019,0.6677496769682731,A,2
186,13.299016487615312,42.37783620275318,383.92978,158.49524825519103,-0.5882361631347801,0.5019635502727019,0.6677496769682731,A,3
187,13.396997341361086,42.36012327597165,454.18655,183.52041694249817,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,0
188,13.346129998151795,42.41903993553774,468.35278,185.91038591495737,-0.6242092747881761,0.5019635502727019,0.6677496769682731,A,1
189,13.398453500000008,42.35435238848372,454.9545,179.8198974801163,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
190,13.34380714490851,42.41432627608713,458.8577,183.82897500838396,-0.6129503455962644,0.5019635502727019,0.6677496769682731,A,3
191,13.46832073571004,42.355617998826304,427.8858,259.4275688810991,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,0
192,13.4015387,42.35281098848229,455.02933,180.97951790248408,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,1
193,13.392135178604455,42.36842232799922,454.52176,185.6944591891126,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
194,13.341481095362374,42.36586358891645,542.0456,161.69548644124723,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
195,13.29502073597128,42.386734468967305,492.06934,161.5659229888629,-0.6218668507009177,0.5019635502727019,0.6677496769682731,A,3
196,13.344738717610596,42.41800135837393,457.11057,185.19297587770285,-0.623572090589868,0.5019635502727019,0.6677496769682731,A,3
197,13.479540380953017,42.32756940790512,355.26923,303.9916930451848,-0.4660615367682223,0.5019635502727019,0.6677496769682731,A,3
198,13.49192317275692,42.386714474539374,411.57858,254.6599384223731,-0.6553244460513339,0.5019635502727019,0.6677496769682731,A,0
199,13.337710243143423,42.41805309395484,460.20676,183.12925082113833,-0.6401835089126753,0.5019635502727019,0.6677496769682731,A,2
200,13.34519137625979,42.34323272176933,399.34195,146.44928199887272,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
201,13.521072052807815,42.37539656924943,459.8711,271.58954275589144,-0.7121817062675792,0.5019635502727019,0.6677496769682731,A,2
202,13.297340747564302,42.313983644759766,465.88312,124.27110792587871,-0.7202375005942334,0.5019635502727019,0.6677496769682731,A,3
203,13.32374353051615,42.35171535062932,451.41135,148.89512576648758,-0.5652773616538878,0.5019635502727019,0.6677496769682731,A,1
204,13.3963771,42.34398848847463,478.18198,166.3356139611564,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
205,13.404197395716684,42.36322527631484,456.31937,191.40303242889087,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,1
206,13.3991471,42.34878458847879,454.8983,174.61574454730584,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
207,13.472510966748862,42.36107857537697,422.81705,258.10744398697045,-0.56582374509445,0.5019635502727019,0.6677496769682731,A,3
208,13.400795809741773,42.3523117226308,455.10403,179.83254662274203,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
209,13.493493608855044,42.39289750170172,469.71332,252.86376719401107,-0.6838532951947665,0.5019635502727019,0.6677496769682731,A,2
210,13.459000813019555,42.36416407371348,427.86285,245.44863054352572,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
211,13.338922075191675,42.41367439995896,481.15692,182.16431879549452,-0.6209949291723682,0.5019635502727019,0.6677496769682731,A,0
212,13.399141699999996,42.35264248848213,455.0978,178.74601262484816,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
213,13.469413193591746,42.36407784851768,487.3752,253.7647906974275,-0.565921376117413,0.5019635502727019,0.6677496769682731,A,3
214,13.52126150933881,42.37656514380767,475.02036,271.0212155044688,-0.717893230227009,0.5019635502727019,0.6677496769682731,A,2
215,13.339072234827684,42.41638108744342,464.19272,183.03079611712087,-0.6304786152616063,0.5019635502727019,0.6677496769682731,A,1
216,13.285253974106864,42.34538289324914,461.91736,141.04949634081458,-0.6401253139160873,0.5019635502727019,0.6677496769682731,A,1
217,13.457515325250393,42.36783085520449,427.4998,242.33989290515552,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,3
218,13.422159528961872,42.340380198048926,556.23334,193.7497470520372,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,2
219,13.476558666138043,42.3598544345813,480.4997,261.80684384637306,-0.5669260122379922,0.5019635502727019,0.6677496769682731,A,3
220,13.41703972240687,42.34190969221956,523.3529,186.46695119298863,-0.5650726957669658,0.5019635502727019,0.6677496769682731,A,1
